indicator_id,indicator_nameA,indicator_nameE,period,frequency,year,quarter,month,value,unitA,unitE,sourceId,periodicityId,periodicityA,periodicityE,dimensions,dataQuality,changeRate
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2015-Q2,Q,2015,2,,35.1,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2015-Q3,Q,2015,3,,32.1,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2015-Q4,Q,2015,4,,30.8,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2016-Q1,Q,2016,1,,30.0,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2016-Q2,Q,2016,2,,37.5,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2016-Q3,Q,2016,3,,35.8,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2016-Q4,Q,2016,4,,34.0,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2017-Q1,Q,2017,1,,37.7,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2017-Q2,Q,2017,2,,40.0,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2017-Q3,Q,2017,3,,39.6,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2017-Q4,Q,2017,4,,38.7,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2018-Q1,Q,2018,1,,42.2,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2018-Q2,Q,2018,2,,43.1,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2018-Q3,Q,2018,3,,40.9,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2018-Q4,Q,2018,4,,44.2,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2019-Q1,Q,2019,1,,38.7,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2019-Q2,Q,2019,2,,47.8,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2019-Q3,Q,2019,3,,44.8,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2019-Q4,Q,2019,4,,41.8,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2020-Q1,Q,2020,1,,41.7,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2020-Q2,Q,2020,2,,39.2,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2020-Q3,Q,2020,3,,42.3,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2020-Q4,Q,2020,4,,38.4,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2021-Q1,Q,2021,1,,40.2,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2021-Q2,Q,2021,2,,41.4,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2021-Q3,Q,2021,3,,44.4,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2021-Q4,Q,2021,4,,52.7,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2022-Q1,Q,2022,1,,49.9,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2022-Q2,Q,2022,2,,53.7,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2022-Q3,Q,2022,3,,52.3,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2022-Q4,Q,2022,4,,64.2,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2023-Q1,Q,2023,1,,54.4,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2023-Q2,Q,2023,2,,53.0,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2023-Q3,Q,2023,3,,51.2,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2023-Q4,Q,2023,4,,43.1,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2024-Q1,Q,2024,1,,43.1,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2024-Q2,Q,2024,2,,43.9,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2024-Q3,Q,2024,3,,39.3,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1240,نسبة تغطية الصادرات السلعية للواردات السلعية,Coverage ratio of merchandise exports to mechandise imports,2024-Q4,Q,2024,4,,41.7,%,%,16,49,ربع سنوى,Quarterly,الدولة : مصر,,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1982,A,1982,,,53.5,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1983,A,1983,,,55.7,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1984,A,1984,,,56.1,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1985,A,1985,,,56.7,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1986,A,1986,,,59.1,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1987,A,1987,,,63.9,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1988,A,1988,,,62.4,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1989,A,1989,,,65.6,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1990,A,1990,,,66.4,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1991,A,1991,,,61.5,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1992,A,1992,,,61.2,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1993,A,1993,,,61.9,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1994,A,1994,,,63.3,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1995,A,1995,,,64.3,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1996,A,1996,,,65.5,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1997,A,1997,,,66.0,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1998,A,1998,,,68.5,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,1999,A,1999,,,69.5,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2000,A,2000,,,69.3,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2001,A,2001,,,68.8,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2002,A,2002,,,65.7,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2003,A,2003,,,63.2,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2004,A,2004,,,62.2,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2005,A,2005,,,61.7,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2006,A,2006,,,60.3,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2007,A,2007,,,61.3,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2008,A,2008,,,60.9,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2009,A,2009,,,61.9,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2010,A,2010,,,62.7,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2011,A,2011,,,62.3,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2012,A,2012,,,64.5,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2013,A,2013,,,64.3,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2014,A,2014,,,63.8,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2015,A,2015,,,66.0,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2016,A,2016,,,69.1,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2017,A,2017,,,70.9,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2018,A,2018,,,71.6,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2019,A,2019,,,72.0,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2020,A,2020,,,75.0,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2021,A,2021,,,75.7,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2022,A,2022,,,75.1,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2023,A,2023,,,74.8,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2024,A,2024,,,77.1,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1258,نسبة مساهمة القطاع الخاص في الناتج المحلي الإجمالي,Private Sector Contribution to GDP,2025,A,2025,,,79.415,%,%,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2003,A,2003,,,34.457,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2004,A,2004,,,42.456,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2005,A,2005,,,50.039,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2006,A,2006,,,49.416,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2007,A,2007,,,58.042,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2008,A,2008,,,70.455,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2009,A,2009,,,101.661,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2010,A,2010,,,87.39,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2012,A,2012,,,92.546,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2013,A,2013,,,95.9,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2014,A,2014,,,110.474,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2015,A,2015,,,147.793,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2016,A,2016,,,181.422,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2017,A,2017,,,312.036,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2018,A,2018,,,495.209,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2019,A,2019,,,529.932,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2020,A,2020,,,535.765,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2021,A,2021,,,633.157,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2022,A,2022,,,850.309,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2023,A,2023,,,871.322,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2024,A,2024,,,925.9128,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1304,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,قيمة الاستثمارات العامة المُنفذة بالأسعار الجارية,2025,A,2025,,,924.0694,مليار جنيه,Billion L.E,52010,52,سنوى مالى,Fiscal Year,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2002-Q3,Q,2002,3,,3.31,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2002-Q4,Q,2002,4,,3.32,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2003-Q1,Q,2003,1,,2.9,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2003-Q2,Q,2003,2,,3.24,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2003-Q3,Q,2003,3,,4.27,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2003-Q4,Q,2003,4,,4.25,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2004-Q1,Q,2004,1,,3.86,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2004-Q2,Q,2004,2,,3.98,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2004-Q3,Q,2004,3,,3.91,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2004-Q4,Q,2004,4,,4.47,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2005-Q1,Q,2005,1,,4.62,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2005-Q2,Q,2005,2,,4.93,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2005-Q3,Q,2005,3,,6.09,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2005-Q4,Q,2005,4,,6.76,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2006-Q1,Q,2006,1,,6.81,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2006-Q2,Q,2006,2,,7.77,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2006-Q3,Q,2006,3,,6.92,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2006-Q4,Q,2006,4,,6.51,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2007-Q1,Q,2007,1,,7.37,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2007-Q2,Q,2007,2,,7.57,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2007-Q3,Q,2007,3,,6.67,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2007-Q4,Q,2007,4,,7.59,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2008-Q1,Q,2008,1,,7.36,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
